Cell_ID	Longitude	Latitude	Bird_Richness	Bird_Beta_-_Jaccard	Mammal_Richness	Mammal_Beta_-_Jaccard	Amphibian_Richness	Amphibian_Beta_-_Jaccard	Cell_Area	EcoRegions_Count	EcoRegions_Jaccard	AET	NDVI	Topographical_Range	Topographical_Average	PET	Annual_Mean_Temperature	Mean_Temperature_Diurnal_Range	Isothermality	Mean_Temperature_of_Warmest_Quarter	Mean_Temperature_of_Coldest_Quarter	Mean_Relative_Humidity	Mean_Annual_Precipitation	Precipitation_Seasonality	Precipitation_in_the_Wettest_Quarter	Precipitation_of_Driest_Quarter
134	-152.5	61.5	116	0.194	35	0.079	1	0	5848.153	3	0.25	27.885	12.3	2280	1357.708	29.098	-4.4361	9.6528	2.7611	7.6111	-14.7028	85.16	562.111	36.861	217.583	85.861
135	-152.5	62.5	113	0.236	34	0.105	1	0	5657.755	4	0.2	27.648	18.2	1760	990.194	28.872	-4.9972	10.2028	2.5611	9.0222	-17.6111	80.778	445.472	49.778	196.25	62.528
136	-152.5	63.5	117	0.1	36	0.027	1	0	5465.752	2	0.6	28.363	28.4	370	339.764	35.388	-3.6028	9.7278	2.1556	12.8083	-19.4722	78.778	366.333	67.111	187.028	44.111
137	-152.5	64.5	114	0.095	34	0.056	1	0	5272.205	2	0.5	26.445	30	490	308.91	35.258	-4.7556	10.1278	2.075	13.0944	-22.1833	76.528	343.278	70.917	180.417	40.25
138	-152.5	65.5	112	0.118	34	0.029	1	0	5077.175	2	0	26.172	30	670	365.75	33.76	-6.1278	11.5028	2.2	12.6778	-24.5722	74.859	353.722	62.778	173.889	44.889
139	-152.5	66.5	110	0.134	32	0.158	1	0	4880.723	2	0.333	26.587	30	625	341.861	33.895	-7.3333	12.7194	2.2889	12.4806	-26.6028	74.222	340.944	55.833	156.417	41.694
140	-152.5	67.5	99	0.202	32	0.179	1	0	4682.909	3	0.25	23.517	27.6	970	956.507	30.47	-10.675	11.5861	2.1278	9.25	-29.15	57.208	300.472	58.583	141.194	38.639
141	-152.5	68.5	71	0.418	29	0.171	1	0	4483.795	2	0.6	17.75	20	1250	763.347	24.815	-12.6556	10.7222	1.9472	7.6194	-31.2583	60.347	230.889	66.278	115.278	28.556
142	-152.5	69.5	60	0.362	25	0.138	1	0	4283.44	2	0.333	13.29	17.8	240	155.521	25.802	-12.2972	10.1194	1.7778	8.3694	-31.7833	71.903	160.278	75.778	83.083	16.5
143	-152.5	70.5	53	0.25	21	0.16	1	0	4081.904	1	0.5	12.037	2.82	71	20.493	25.407	-12.7941	9.3706	1.7	7.2677	-31.5647	79.458	131.235	79.971	69.853	12.353
144	-151.5	61.5	129	0.152	34	0.105	1	0	5848.153	3	0.4	32.255	29.22	1066	319.042	33.727	-0.375	10.1861	2.7611	11.7111	-12.0694	79.194	604.361	41.25	243.389	81.861
145	-151.5	62.5	115	0.233	35	0.054	1	0	5657.755	3	0.25	29.195	24.1	3540	1181.493	30.905	-4.1028	10.15	2.5333	9.7028	-16.8278	76.882	536.778	46.111	228.306	72.806
146	-151.5	63.5	120	0.098	36	0	1	0	5465.752	3	0.4	30.345	22.7	4030	583.292	35.435	-4.3472	9.8556	2.25	11.4194	-19.2028	77.069	441.778	58.139	209.694	57.25
147	-151.5	64.5	115	0.109	35	0.028	1	0	5272.205	2	0.5	26.922	30	520	279.153	35.292	-4.2333	10.6111	2.1583	13.2694	-21.4528	77.222	371.556	65.611	186.806	42.611
148	-151.5	65.5	113	0.117	34	0.081	1	0	5077.175	2	0.333	24.788	30	820	461.729	31.738	-6.1667	11.3389	2.1972	12.2833	-24.05	73.737	347	63.5	172.389	40.833
149	-151.5	66.5	112	0.125	34	0.128	1	0	4880.723	2	0.333	26.035	30	550	317.41	34.928	-6.0889	11.1722	2.125	13.025	-24.2778	73.479	336.889	55.028	155.972	41.111
150	-151.5	67.5	100	0.194	33	0.154	1	0	4682.909	2	0.5	22.288	29	815	841.333	30.58	-9.7972	10.8778	2.0778	9.7472	-27.5944	58.076	296.417	57.583	140.194	38
151	-151.5	68.5	75	0.4	29	0.216	1	0	4483.795	2	0.6	17.457	20	1310	730.306	26.067	-12.0639	10.7361	1.9639	8.1389	-30.45	59.389	228.25	65.028	114.194	27.639
152	-151.5	69.5	63	0.364	25	0.138	1	0	4283.44	2	0.333	13.325	16.2	240	143.014	26.032	-11.7556	10.3333	1.8194	8.9472	-31.2	69.194	162.639	73.083	83.278	16.389
153	-150.5	60.5	119	0.201	33	0.132	1	0	6036.884	3	0.4	33.985	27	1230	209.41	35.188	1.2472	8.3722	2.7778	11.1861	-8.0639	78.535	618.167	45.167	261.694	84.361
154	-150.5	61.5	117	0.245	33	0.175	1	0	5848.153	1	0.8	36.527	30	440	90.299	39.8	1.2765	9.6529	2.6735	13.2059	-10.3735	75.472	530.735	49.147	232	68.441
155	-150.5	62.5	121	0.188	34	0.15	1	0	5657.755	3	0.4	34.438	27.4	3493	779.41	36.028	-1.5	9.9861	2.5972	11.6778	-13.6861	77.292	631.389	45.917	271.333	87.639
156	-150.5	63.5	122	0.122	36	0.053	1	0	5465.752	3	0.4	30.122	18.9	4090	1241.208	31.79	-5.6194	9.6944	2.3389	9.2361	-18.8694	71.521	506.361	54.667	234.528	67.611
157	-150.5	64.5	117	0.12	36	0.027	1	0	5272.205	2	0.5	27.848	30	275	170.715	37.005	-3.6639	11.475	2.2972	13.6528	-20.9194	76.438	406.778	61.806	197.861	45.139
158	-150.5	65.5	115	0.115	34	0.105	1	0	5077.175	2	0.333	23.453	30	760	522.771	32.127	-5.7778	11.85	2.2694	12.6167	-23.8222	71.57	345.722	64.861	174.083	37.25
159	-150.5	66.5	116	0.101	35	0.103	1	0	4880.723	2	0.333	24.453	30	710	564.056	33.595	-6.95	11.4667	2.1833	11.9611	-24.8194	66.882	319.944	60.083	154.528	37
160	-150.5	67.5	106	0.159	35	0.103	1	0	4682.909	3	0.25	20.323	27.2	1070	859.146	34.945	-9.5806	11.2333	2.1444	9.7444	-27.1194	56.917	285	59.861	138.5	34.972
161	-150.5	68.5	80	0.36	29	0.216	1	0	4483.795	2	0.6	17.188	20	1200	933.34	25.335	-12.2444	10.9917	2.0694	7.5028	-29.85	55.111	233.139	64.778	118.75	28.417
162	-150.5	69.5	68	0.32	25	0.167	1	0	4283.44	1	0.667	13.585	15	240	155.375	26.255	-11.1389	10.5889	1.9222	9.0444	-29.8722	66.681	174.833	66.806	86.778	18.306
163	-149.5	60.5	133	0.107	33	0.132	1	0.5	6036.884	4	0.2	33.085	17.47	1380	714.833	33.15	0.4	7.4972	2.7417	9.7056	-7.5361	83.104	920.778	37.167	346.444	134.111
164	-149.5	61.5	130	0.172	36	0.1	1	0.5	5848.153	3	0.4	31.77	29.17	1719	476.099	35.278	-0.1	8.9139	2.6944	11.1056	-10.2889	78.951	522.889	43.528	215.722	71.417
165	-149.5	62.5	127	0.136	35	0.146	1	0.5	5657.755	3	0.5	31.905	29.6	1220	787.299	33.28	-1.9667	9.0056	2.5639	10.3861	-12.8167	79.583	581.278	47.444	254.111	79.556
166	-149.5	63.5	122	0.135	37	0.026	1	0	5465.752	3	0.25	29.91	23.1	1277	1027.104	31.145	-4.8611	9.4861	2.3861	9.3972	-17.5611	75.028	479.222	57.083	225.5	59.528
167	-149.5	64.5	117	0.133	37	0.026	1	0	5272.205	2	0.5	25.545	30	250	173.326	37.425	-3.7861	11.5056	2.3139	13.5833	-21.0472	74.535	356.583	66.083	181.611	36
168	-149.5	65.5	119	0.092	34	0.128	1	0	5077.175	2	0.333	23.747	30	775	402.521	35.392	-5.3972	11.8444	2.3	13.0028	-23.5861	71.064	311.278	67.194	161.361	31.306
169	-149.5	66.5	115	0.115	35	0.125	1	0	4880.723	2	0.333	23.285	30	975	552.792	35.32	-6.9278	12.0472	2.2917	11.9694	-24.9111	64.007	298.944	62.028	148.25	32.5
170	-149.5	67.5	103	0.189	35	0.146	1	0	4682.909	2	0.5	19.372	26.1	970	1034.59	34.42	-9.9	12.025	2.2778	9.2306	-27.1222	52.917	276.278	61.944	138.222	32.639
171	-149.5	68.5	78	0.395	30	0.21	1	0	4483.795	2	0.6	16.975	14.2	1380	949.924	24.628	-12.2306	11.45	2.1806	7.1667	-29.3194	53.618	233.444	63.889	119.583	28.25
172	-149.5	69.5	66	0.359	24	0.25	1	0	4283.44	2	0.333	13.762	16	400	231.021	26.415	-10.8917	10.8444	2.0194	8.825	-29.0083	62.604	181.667	64	88.556	19.194
173	-148.5	60.5	126	0.183	33	0.179	1	0.5	6036.884	3	0.5	35.44	5.88	1200	435.069	35.44	1.2222	7.2778	2.8028	9.9639	-6.3944	82.846	1171.417	32.417	417.5	182.694
174	-148.5	61.5	128	0.2	36	0.1	2	0.5	5848.153	5	0.167	26.69	13.4	2191	1102.194	29.308	-2.9194	9.0083	2.7722	8.1889	-12.5889	87.032	630.5	31.972	228.667	97.861
175	-148.5	62.5	126	0.154	35	0.167	1	0.5	5657.755	1	0.857	28.09	17.2	1070	1240.389	29.48	-5.0639	9.6444	2.5944	7.8639	-16.4944	81.263	450.167	50.583	199.917	59.361
176	-148.5	63.5	125	0.12	36	0.077	1	0	5465.752	1	0.833	27.968	21.8	805	1060.569	29.425	-5.5722	10.3722	2.4944	8.9583	-18.9333	74	373.333	66.222	194.361	41.833
177	-148.5	64.5	120	0.111	38	0	1	0	5272.205	2	0.5	24.672	30	820	292.458	37.328	-3.8361	11.2861	2.3167	13.2722	-20.9833	72.724	314.333	66.333	163.806	30.472
178	-148.5	65.5	120	0.084	36	0.077	1	0	5077.175	2	0.333	24.78	30	415	293.125	37.538	-4.9194	11.2194	2.1806	13.4611	-23.2556	69.444	288.667	64.472	147.639	28.611
179	-148.5	66.5	117	0.086	36	0.1	1	0	4880.723	2	0.333	22.367	30	870	329.882	37.983	-5.9083	12.1444	2.2806	13.1194	-24.3667	66.385	282.806	58.139	134.556	30.194
180	-148.5	67.5	101	0.205	36	0.122	1	0	4682.909	3	0.25	19.017	26.3	790	988.028	33.37	-9.7833	12.5333	2.3806	9.2778	-26.9333	52.936	267.139	60.389	132.361	31.333
181	-148.5	68.5	77	0.403	32	0.158	1	0	4483.795	2	0.6	16.65	14.6	1535	1027.764	26.165	-12.2833	11.6278	2.2472	6.8722	-29.0917	53.103	225.056	63.25	114.833	27.194
182	-148.5	69.5	70	0.286	25	0.219	1	0	4283.44	3	0	13.735	16.4	445	226.243	26.227	-10.7306	10.8417	2.0611	8.6139	-28.4472	61.301	179.833	61.417	86.167	18.889
183	-147.5	61.5	118	0.272	34	0.128	1	0.5	5848.153	5	0.167	24.723	6.4	2840	1389.882	27.147	-4.675	9.7028	2.7833	7.0861	-15.1639	88.715	630.25	33.361	230.583	100.222
184	-147.5	62.5	127	0.181	35	0.167	1	0.5	5657.755	2	0.714	27.863	21.5	770	1179.215	30.547	-5.2417	11.2472	2.6611	8.9833	-18.8111	82.903	371.306	56.972	177.917	46.444
185	-147.5	63.5	127	0.093	35	0.125	1	0.5	5465.752	2	0.6	26.788	20.3	2055	1425.979	28.137	-6.7778	10.8917	2.4306	8.8111	-21.5139	69.076	311.222	75.056	175.917	32.944
186	-147.5	64.5	124	0.088	38	0.05	1	0	5272.205	3	0.25	25.907	29	715	298.132	37.513	-3.6889	10.7944	2.1583	13.8222	-21.7722	71.861	329.611	54.306	153.389	38.194
187	-147.5	65.5	119	0.099	36	0.1	1	0	5077.175	2	0.333	23.973	30	652	595.882	34.84	-5.6472	10.4028	2.0278	12.95	-24.2778	64.853	287.194	58.167	139.778	32.25
188	-147.5	66.5	118	0.085	37	0.075	1	0	4880.723	2	0.333	20.538	30	430	213.167	37.807	-5.6111	11.6083	2.1583	13.775	-24.7917	68.472	262	52.306	117	29.472
189	-147.5	67.5	103	0.202	36	0.122	1	0	4682.909	3	0.25	17.907	29.3	1070	839.229	34.27	-9.1556	11.8917	2.2444	10.2028	-27.0889	54.764	234.667	56.639	111.111	27.583
190	-147.5	68.5	73	0.43	31	0.184	1	0	4483.795	1	0.8	16.032	13	1082	1266.243	25.625	-12.7222	11.1278	2.1833	6.3778	-29.5	53.313	204.083	62.972	104.083	24.833
191	-147.5	69.5	71	0.268	25	0.219	1	0	4283.44	3	0	13.56	16.8	1160	377.042	25.332	-11.1889	10.3972	2.0333	7.8111	-28.5222	60.354	170.972	60.583	81.972	18.194
192	-146.5	61.5	136	0.171	34	0.154	2	0	5848.153	4	0.2	28.027	10.1	2140	1108.326	28.648	-4.2083	10.7833	2.8194	8.2917	-16.1056	87.479	629.417	34.917	230.444	97.278
193	-146.5	62.5	128	0.2	35	0.125	2	0	5657.755	2	0.667	26.663	27.6	880	897.986	32.755	-4.9611	12.6417	2.675	10.5111	-20.5444	81.639	302.806	66.889	157.556	31.25
194	-146.5	63.5	126	0.1	36	0.1	1	0.5	5465.752	3	0.4	26.375	20.6	2605	1456.882	30.843	-6.9417	11.2944	2.4028	9.3278	-22.5278	68.208	271.583	84.472	165.278	24.111
195	-146.5	64.5	123	0.109	37	0.075	1	0	5272.205	3	0.25	26.47	31.2	625	545.278	36.25	-4.0333	10.8417	2.1583	13.6528	-22.0472	70.028	310.917	62.306	157.333	32.778
196	-146.5	65.5	121	0.09	37	0.075	1	0	5077.175	2	0.333	22.87	30	825	635.278	33.08	-6.2333	10.85	2.0694	12.7944	-25.2167	65.846	261.972	57.806	127.667	30.5
197	-146.5	66.5	118	0.085	36	0.1	1	0	4880.723	1	0.667	17.797	30	223	150.458	37.252	-5.5778	11.2944	2.0556	14.4194	-25.6167	71.458	231.194	47.306	98.972	27.5
198	-146.5	67.5	103	0.208	36	0.1	1	0	4682.909	3	0	16.297	29.1	930	635.382	33.197	-8.75	11.1028	2.0722	11.0722	-27.5944	60.194	198.583	52.111	89.472	23.639
199	-146.5	68.5	73	0.434	31	0.184	1	0	4483.795	1	0.8	15.155	13.4	830	1288.535	24.488	-12.975	10.3556	2.0583	6.0944	-29.9139	54.431	179	62.056	90.472	22.028
200	-146.5	69.5	70	0.271	25	0.242	1	0	4283.44	3	0.25	13.238	16.3	1430	521.84	23.435	-12.1194	9.6167	1.9444	6.4917	-28.9333	60.618	157.806	60.611	76.75	17.361
201	-145.5	61.5	127	0.317	33	0.154	2	0	5848.153	3	0.4	30.17	18.2	970	850.535	33.695	-3.8306	11.5861	2.7972	9.4194	-16.9944	85.674	559.583	36.194	204.083	80.611
202	-145.5	62.5	128	0.205	35	0.125	2	0	5657.755	2	0.714	24.573	30	535	748.125	33.727	-4.0361	12.55	2.6056	11.6333	-20.0833	79.16	277.778	65.806	140.639	25.083
203	-145.5	63.5	130	0.071	37	0.051	1	0.5	5465.752	3	0.4	24.14	22.7	2040	1106.514	30.383	-6.1917	11.875	2.4611	10.2556	-22.1722	71.438	267.694	83.556	160.028	22.389
204	-145.5	64.5	122	0.116	36	0.1	1	0	5272.205	2	0.5	25.172	30	860	713.222	34.972	-4.7944	11.8306	2.3111	12.9222	-22.5556	70.264	292	65.75	153	28.917
205	-145.5	65.5	123	0.075	36	0.1	1	0	5077.175	2	0.333	21.988	30	830	651.681	32.888	-6.4333	11.475	2.1194	13.0278	-25.7694	68.596	230.917	56.972	112.139	26.889
206	-145.5	66.5	118	0.078	35	0.146	1	0	4880.723	1	0.667	15.575	30	90	133.66	36.795	-5.9556	11.2333	1.9861	14.8583	-26.7722	74.861	196.167	44.222	82.139	23.806
207	-145.5	67.5	104	0.194	36	0.1	1	0	4682.909	3	0	15.088	30	810	540.5	33.642	-8.9722	10.5833	1.9861	11.1861	-28.3139	64.917	170.25	49.806	75.472	20.278
208	-145.5	68.5	74	0.413	31	0.225	1	0	4483.795	2	0.6	14.325	16.7	995	1266.507	24.1	-12.8861	9.6861	1.9556	6.0889	-29.9083	56.007	160.139	60.639	79.167	19.639
209	-145.5	69.5	67	0.287	25	0.242	1	0	4283.44	2	0.5	10.945	14.6	1840	740.292	19.157	-13.3167	8.7639	1.8472	4.75	-29.3917	59.951	147.944	62.972	73.806	17.139
210	-144.5	60.5	149	0.372	32	0.135	2	0	6036.884	3	0.4	34.53	19.58	1530	482.403	34.543	1.5364	8.8485	3.1061	10.4667	-6.9091	85.41	1655.485	28	576.636	288.03
211	-144.5	61.5	119	0.357	34	0.15	2	0	5848.153	4	0.2	27.275	20.6	2375	1097.701	32.68	-3.3222	11.1722	2.7917	9.5056	-15.9111	87.458	671.083	34.667	242.972	101.583
212	-144.5	62.5	130	0.128	35	0.103	2	0	5657.755	3	0.5	20.575	27.1	2470	1155.028	27.49	-5.3278	12.0417	2.6361	9.7556	-20.0611	82.653	337.444	60.278	165.639	39.694
213	-144.5	63.5	132	0.064	36	0.1	1	0.5	5465.752	4	0.2	23.03	23	1550	1049.354	31.08	-5.9528	12.5778	2.5194	10.6417	-22.3583	77.479	273.75	74	152.361	26.861
214	-144.5	64.5	123	0.102	36	0.1	1	0	5272.205	2	0.6	24.32	30	790	941.625	32.14	-6.4167	12.6361	2.3889	11.6556	-24.425	73.806	247.333	70.944	135.472	24.722
215	-144.5	65.5	119	0.105	37	0.098	1	0	5077.175	2	0.333	22.345	30	965	517.194	32.572	-6.4861	12.0722	2.1806	13.1083	-26.0583	75.609	214.333	57.028	103.778	23.944
216	-144.5	66.5	116	0.094	35	0.146	1	0	4880.723	1	0.75	17.337	30	120	139.764	36.377	-6.5694	11.3222	2.0194	14.0389	-27.0889	79.764	186.417	46.361	79.194	22.417
217	-144.5	67.5	99	0.227	38	0.073	1	0	4682.909	2	0.333	15.242	30	760	487.66	32.785	-9.1639	10.3222	1.9389	10.7722	-28.2889	71.194	162.167	50.194	72.417	19.417
218	-144.5	68.5	74	0.426	31	0.225	1	0	4483.795	2	0.6	13.113	19.5	760	1109.25	21.325	-13.6028	9.1528	1.8861	4.9806	-30.1222	58.556	151.944	63.944	77.389	19.167
219	-144.5	69.5	65	0.309	25	0.242	1	0	4283.44	3	0.25	9.32	13.8	1840	701.382	16.313	-13.9194	7.975	1.75	3.4389	-29.2861	63.069	143.361	65.611	73.083	16.194
220	-143.5	60.5	106	0.408	32	0.179	2	0	6036.884	2	0.6	32.195	11.33	2140	1058.104	32.21	-0.375	8.4028	3.0167	8.6028	-8.4472	89.396	1606.917	28.389	561.333	275.556
221	-143.5	61.5	118	0.372	34	0.15	2	0	5848.153	4	0.333	21.16	16.9	3320	1649.375	21.885	-5.1583	10.4583	2.7583	7.3306	-16.7472	88.965	766.306	35.306	281.278	123
222	-143.5	62.5	129	0.122	37	0.075	2	0	5657.755	3	0.5	25.21	18.1	2060	1384.236	31.177	-6.1944	11.9556	2.6111	8.8833	-20.8222	86.674	389.889	57.972	187.472	49.944
223	-143.5	63.5	129	0.085	37	0.075	1	0.5	5465.752	3	0.4	21.94	29.5	1000	895.167	31.185	-5.6389	13.1667	2.5222	11.4472	-23.0639	83.438	262.833	74.25	145.5	25.028
224	-143.5	64.5	122	0.11	38	0.05	1	0	5272.205	1	0.8	23.74	30	610	1107.299	27.65	-7.8083	12.9306	2.3861	10.5361	-26.0278	78.674	212.944	82.444	127.694	19.278
225	-143.5	65.5	118	0.113	37	0.119	1	0	5077.175	3	0	23.205	30	897	497.208	32.585	-6.7361	12.3861	2.2306	12.6556	-26.1861	80.974	206.222	62.75	104.75	21.111
226	-143.5	66.5	112	0.118	38	0.073	1	0	4880.723	1	0.667	19.78	30	245	159.285	35.345	-7.0778	11.4472	2.075	12.7972	-26.7611	82.757	189.694	52.306	85.667	21.167
227	-143.5	67.5	102	0.203	38	0.073	1	0	4682.909	2	0.333	16.165	30	760	537.104	33.288	-9.5417	10.2444	1.9833	9.8528	-27.9722	75.66	167.056	55.389	77.278	19.139
228	-143.5	68.5	75	0.4	32	0.2	1	0	4483.795	2	0.6	13.85	18.5	1095	1057.458	21.983	-13.3583	8.9167	1.875	4.8667	-29.5306	62.646	152.417	65	78.222	18.583
229	-143.5	69.5	67	0.316	24	0.273	1	0	4283.44	3	0.4	6.29	10	2070	718.5	12.113	-14.0361	7.5028	1.7	2.7667	-29.0222	69.465	142.944	67.222	73.861	15.556
230	-142.5	60.5	104	0.283	33	0.132	2	0	6036.884	2	0.6	31.275	9.41	2750	1354.958	31.285	-1.5667	8.325	2.925	7.75	-9.9	92.674	1609.361	28.389	559.889	277.083
231	-142.5	61.5	120	0.231	37	0.075	2	0	5848.153	4	0.429	25.102	13	2440	1673.063	25.402	-5.775	10.3944	2.6722	7.0917	-17.8889	90.951	801.833	36.917	299.056	129
232	-142.5	62.5	129	0.122	37	0.075	2	0	5657.755	3	0.5	23.372	17.7	1740	1235.639	28.645	-6.6306	12.075	2.4861	9.5056	-22.975	88.611	379.556	64.083	190.056	44.444
233	-142.5	63.5	128	0.086	35	0.125	1	0.5	5465.752	3	0.5	22.315	30	460	717.299	33.127	-6.0639	13.4389	2.4278	12.0889	-25.2861	85.597	231.389	85.056	138.056	17.278
234	-142.5	64.5	125	0.081	39	0.025	1	0	5272.205	1	0.75	24.245	30	620	1123.882	28.108	-7.7278	13.1028	2.375	10.9028	-26.5639	83.069	209.917	85.778	128.222	17.139
235	-142.5	65.5	118	0.099	38	0.095	1	0	5077.175	3	0	23.767	33.4	667	536.986	34.462	-6.7667	12.5056	2.2583	12.4333	-26.0278	84.256	215.972	65.528	112.5	20.639
236	-142.5	66.5	109	0.135	38	0.073	1	0	4880.723	1	0.667	20.968	34.4	430	325.958	34.123	-7.6306	11.5278	2.1111	11.9333	-26.7694	85.708	201.028	57.528	96.5	21.056
237	-142.5	67.5	101	0.205	37	0.098	1	0	4682.909	2	0.5	17.155	30	445	478.368	32.313	-9.5278	10.3139	1.9917	9.6972	-27.6389	82.021	179.028	57.833	84.944	19.694
238	-142.5	68.5	77	0.379	31	0.244	1	0	4483.795	3	0.5	14.453	20.2	850	929.083	21.433	-13.0778	8.9556	1.8722	5.0667	-29.0667	68.479	158.333	66.667	82.389	18.139
239	-142.5	69.5	63	0.35	23	0.324	1	0	4283.44	3	0.4	7.885	10	1539	607.083	13.995	-13.5222	7.7111	1.7333	3.4167	-28.5222	73.076	143.75	69.083	75.139	14.722
240	-141.5	60.5	121	0.22	35	0.103	2	0	6036.884	3	0.5	20.613	1.9	2540	1737.618	20.66	-4.7722	8.9611	2.8611	5.5917	-13.8944	93.91	1373.639	25.306	463.75	250.778
241	-141.5	61.5	122	0.252	36	0.122	2	0	5848.153	3	0.571	25.657	6.1	2160	2087.41	26.152	-8.2278	10.7639	2.6306	5.4111	-20.9889	92.868	683.583	41.306	275.75	110.556
242	-141.5	62.5	128	0.129	36	0.143	1	0.5	5657.755	3	0.5	26.665	22.9	1130	942.597	33.193	-6.3972	12.3028	2.375	10.8056	-24.5167	87.625	370.333	70.278	195.889	38.917
243	-141.5	63.5	127	0.093	36	0.1	1	0.5	5465.752	2	0.6	23.28	30	460	861.271	32.392	-7.0139	12.8028	2.3	11.6722	-26.7361	86.688	240.111	90.083	149	17.25
244	-141.5	64.5	121	0.104	39	0	1	0	5272.205	2	0.5	24.758	30	760	895.208	31.845	-6.9806	12.8583	2.3139	11.6556	-26.0583	86.583	240.639	78.194	138.306	20.056
245	-141.5	65.5	116	0.101	37	0.119	1	0	5077.175	3	0	24.517	31.6	627	630.472	33.307	-7.0528	12.4056	2.2556	12.0222	-26.0056	87.058	243.389	64.028	125.611	23.861
246	-141.5	66.5	107	0.144	36	0.122	1	0	4880.723	2	0.333	22.003	34	490	466.09	33.545	-8.375	11.5639	2.1111	11.2889	-27.2806	87.285	221.083	59.444	108.639	23.778
247	-141.5	67.5	100	0.213	36	0.122	1	0	4682.909	3	0.25	18.02	30	610	542.368	30.148	-10.1556	10.4528	1.9861	9.3611	-28.1556	84.736	194.639	60.222	95.139	22.056
248	-141.5	68.5	79	0.358	31	0.225	1	0	4483.795	3	0.5	15.085	22.6	1020	846.979	22.69	-12.5556	9.1806	1.8917	5.9	-28.6639	74.91	168.722	67.361	87.222	18.639
249	-141.5	69.5	56	0.41	22	0.333	1	0	4283.44	3	0.4	13.683	10	1752	510.715	21.563	-13.2967	8.1333	1.79	4	-28.3067	80.278	148.8	72.733	79.967	14.567
250	-140.5	60.5	129	0.198	36	0.1	2	0	6036.884	2	0.6	23.113	0	3320	2314.229	23.282	-6.7417	9.5139	2.8694	4.2111	-16.3528	95.41	1180.167	25.889	402.639	222.806
251	-140.5	61.5	124	0.249	37	0.098	1	0.5	5848.153	2	0.667	21.328	10.5	2865	1989.271	21.975	-8.3833	11.3833	2.6222	5.9194	-22.2472	91.569	579.806	45.972	250.222	91.75
252	-140.5	62.5	130	0.122	36	0.163	1	0.5	5657.755	2	0.6	28.825	29.8	685	810.722	33.99	-6.4111	12.9611	2.375	11.4222	-25.7528	85.806	356.472	69.028	188.278	39.111
253	-140.5	63.5	126	0.08	37	0.14	1	0	5465.752	1	0.75	25.4	30	610	961.444	32.773	-7.1194	12.6028	2.25	11.575	-27.0944	87.188	269.361	77.833	154.111	23.694
254	-140.5	64.5	118	0.119	38	0.05	1	0	5272.205	2	0.333	25.865	30	920	866.514	31.802	-7.2778	12.3417	2.2306	11.5694	-26.6167	87.569	269.444	68.417	143.917	25.278
255	-140.5	65.5	116	0.101	36	0.122	1	0	5077.175	1	0.667	24.953	30	790	980.049	29.863	-8.9889	12.05	2.1944	10.3111	-27.6	86.462	258.667	65.25	136.333	27.389
256	-140.5	66.5	108	0.122	36	0.122	1	0	4880.723	1	0.667	22.62	30	685	823.569	30.24	-9.6889	11.4917	2.0556	10.4417	-28.475	85.535	241.278	60.278	120.5	27.806
257	-140.5	67.5	98	0.216	36	0.1	1	0	4682.909	2	0.5	18.66	29.9	490	513.368	28.488	-10.2	10.5833	1.9111	10.1944	-28.8139	87.625	216.917	58.25	103.139	26.278
258	-140.5	68.5	84	0.288	30	0.231	1	0	4483.795	2	0.667	15.81	21.2	640	750.125	24.475	-11.8972	9.3944	1.9	7.125	-28.3556	81.792	183.194	66.639	92.167	20.444
259	-140.5	69.5	58	0.367	21	0.344	0	1	4283.44	2	0.6	13.625	12.25	1267	404.993	19.725	-13.0875	8.4667	1.8417	4.45	-28.0167	86.993	157.167	75.708	85.5	14.833
260	-139.5	60.5	130	0.235	37	0.14	1	0.667	6036.884	2	0.667	15.367	0	2198	2097.917	15.675	-7.0333	10.0972	2.8722	4.3806	-17.3667	94.979	923.111	27.389	319.472	173.5
261	-139.5	61.5	130	0.203	39	0.114	1	0.5	5848.153	2	0.6	26.755	15.9	2470	1301.292	29.683	-6.4472	12.1389	2.6306	8.2861	-21.6333	88.201	427.611	56.833	201.111	58.389
262	-139.5	62.5	126	0.131	38	0.136	1	0	5657.755	1	0.667	27.517	30	700	881.146	32.572	-5.9333	12.5889	2.35	11.3889	-24.8389	84.701	297.194	68.806	157.5	31.417
263	-139.5	63.5	121	0.104	37	0.159	1	0	5465.752	1	0.75	26.835	30	445	865.292	35.047	-6.0972	11.8222	2.1111	12.3167	-26.2111	86.014	288.722	60.306	142.278	29.278
264	-139.5	64.5	117	0.107	38	0.095	1	0	5272.205	2	0.5	26.012	29.6	730	1126.306	31.063	-8.0722	11.5028	2.1194	10.5667	-26.9861	87.757	297.556	57.806	145	33.583
265	-139.5	65.5	111	0.126	35	0.167	1	0	5077.175	2	0.333	25.858	27.8	610	1060.715	30.8	-9.4556	11.9167	2.1806	10.0444	-27.8861	87.365	289.833	59.417	144.417	33.028
266	-139.5	66.5	107	0.144	35	0.146	1	0	4880.723	2	0.333	22.915	28.7	850	908.653	29.72	-9.875	11.525	2.0528	10.5583	-28.5528	86.632	267.75	57.528	129.861	31.389
267	-139.5	67.5	95	0.246	35	0.125	1	0	4682.909	2	0.5	19.015	27.8	655	421.493	27.165	-10.1306	10.55	1.875	10.6667	-28.7778	89.875	238.806	56.75	111.111	29.75
