Cell_ID	Longitude	Latitude	Bird_Richness	Bird_Beta_-_Jaccard	Mammal_Richness	Mammal_Beta_-_Jaccard	Amphibian_Richness	Amphibian_Beta_-_Jaccard	Cell_Area	EcoRegions_Count	EcoRegions_Jaccard	AET	NDVI	Topographical_Range	Topographical_Average	PET	Annual_Mean_Temperature	Mean_Temperature_Diurnal_Range	Isothermality	Mean_Temperature_of_Warmest_Quarter	Mean_Temperature_of_Coldest_Quarter	Mean_Relative_Humidity	Mean_Annual_Precipitation	Precipitation_Seasonality	Precipitation_in_the_Wettest_Quarter	Precipitation_of_Driest_Quarter
3002	-66.5	-4.5	533	0.079	181	0.067	101	0.065	12262.491	2	0.333	120.073	2	60	47.458	120.728	261.722	89.833	81.722	265.222	257.556	87.514	2711.556	34.917	942.528	362.25
3003	-66.5	-3.5	515	0.142	179	0.114	99	0.1	12279.317	2	0.5	120.685	2	0	60	120.83	259.25	91.472	84.528	263.306	254.444	87.778	2888.139	25.889	943.917	462.667
3004	-66.5	-2.5	525	0.101	183	0.112	93	0.139	12292.434	3	0.4	123.165	2	0	60	123.195	256.528	93.139	85.778	261.25	251	88	2932.472	20.556	919.972	533.639
3005	-66.5	-1.5	437	0.288	174	0.151	80	0.216	12301.828	4	0.429	122.672	2	0	60	122.68	258.889	90.417	85.944	263.167	252.889	88.313	2922.056	19.278	923.722	565.639
3006	-66.5	-0.5	473	0.151	169	0.129	73	0.24	12307.489	3	0.625	122.815	1.32	30	61.618	123.237	263.25	88.083	86.333	266.861	256.667	87.819	2856.111	19.639	897.25	538.306
3007	-66.5	0.5	493	0.163	177	0.132	77	0.156	12309.406	5	0.167	120.64	1.69	1220	159.667	120.662	264.639	95.111	88.972	267.806	258.194	87.521	3090.861	20.667	983.056	609.611
3008	-66.5	1.5	520	0.107	182	0.125	73	0.189	12307.569	3	0.5	135.317	1.91	1920	159.41	135.35	267.083	111.472	90.417	270.472	261.139	85.618	3145.417	23.722	1059.722	588.639
3009	-66.5	2.5	519	0.145	187	0.105	63	0.388	12301.971	2	0.667	145.48	1.42	30	91.153	145.52	266.222	118.722	89.278	270.5	259.389	82.389	3350.222	34.278	1246.75	492.472
3010	-66.5	3.5	538	0.146	192	0.111	55	0.4	12292.604	5	0.286	113.475	1.4	655	218.653	113.52	267.833	111.75	84.222	274.333	259.028	80.442	3335.278	46.25	1361.222	350.75
3011	-66.5	4.5	560	0.173	188	0.153	37	0.58	12279.464	4	0.333	87.585	1.32	1040	469.715	87.625	260.861	111.806	80.028	268.167	251.694	78.326	2984.194	62.833	1363.5	174.861
3012	-66.5	5.5	569	0.179	180	0.189	35	0.444	12262.544	4	0.333	71.733	1.57	1950	939.299	72.657	248.806	112.306	75.444	257.194	239.583	75.354	2814.75	70.472	1385.972	125.611
3013	-66.5	6.5	516	0.27	177	0.177	40	0.31	12241.843	4	0.2	71.043	1.84	1130	652.667	81.468	257.528	108.333	72.806	267.083	248.194	72.424	2265.778	79.694	1203.167	63.111
3014	-66.5	7.5	384	0.423	169	0.188	33	0.327	12217.358	3	0.4	92.647	3.96	610	128.306	135.357	274.667	97.778	73.833	284.111	266.333	71.472	1614.639	89.083	910.028	20.972
3015	-66.5	8.5	344	0.401	167	0.201	25	0.5	12189.089	2	0.667	85.147	5.7	90	107.361	140.61	270.5	103.333	77.639	279.222	264.694	71.25	1288.194	84.444	699.639	11.861
3016	-66.5	9.5	368	0.261	169	0.111	31	0.5	12157.038	3	0.25	83.368	3.87	600	272.361	124.243	259.694	108.583	78.833	267.556	253.139	73.021	1034.167	82.139	550.639	18.944
3017	-66.5	10.5	407	0.171	171	0.05	33	0.466	12121.206	3	0.25	96.425	1.826	1700	553.778	123.17	239.833	102.292	78.333	247.292	228.208	78.542	1419.417	51.667	594.833	126.75
3018	-66.5	45.5	186	0.184	40	0.13	13	0.133	8626.442	2	0.333	44.455	4	238	75.867	45.038	55.286	95.257	26.229	167.171	-65.971	79.104	1181.171	12.257	352.486	262.829
3019	-66.5	46.5	178	0.233	42	0.125	13	0.133	8469.989	3	0	42.595	4.13	485	220.188	43.193	39.083	110.167	26.444	167.806	-98.639	80.736	1105.528	10.389	311.417	240.25
3020	-66.5	47.5	179	0.123	40	0.13	11	0.154	8310.969	2	0.333	39.86	4.5	606	342.09	40.138	25.5	105.833	25.139	156.833	-113.417	80.167	1094.583	12.111	304.972	228.889
3021	-66.5	48.5	167	0.181	40	0.13	11	0.083	8149.441	2	0.333	38.515	4.975	790	389.604	38.685	16.139	91.417	22.806	143.722	-117.889	77.319	1084.5	13.278	311.444	220.889
3022	-66.5	50.5	136	0.183	38	0	6	0.143	7819.087	1	0.5	36.3	6.494	695	338.323	36.417	-4.886	101.8	23.571	129.714	-150.543	82.417	1092.029	16.2	319.086	213.257
3023	-66.5	51.5	93	0.411	32	0.179	3	0.5	7650.379	2	0	32.367	7.01	336	604.292	32.4	-29.167	109.972	23.5	117.167	-188.944	84.972	982.528	26.25	327.889	163.028
3024	-66.5	52.5	84	0.143	31	0.114	3	0	7479.396	2	0	32.428	7.78	206	576.194	32.487	-36.25	109.583	22.889	114.806	-201.833	85.965	879.667	30.444	312.056	140.306
3025	-66.5	53.5	75	0.157	31	0.061	2	0.333	7306.198	2	0	31.902	8.72	273	567.91	31.975	-42.5	101.917	21.556	110.056	-208.222	86	842.917	30.111	299.917	141.222
3026	-66.5	54.5	70	0.125	29	0.121	2	0	7130.846	1	0.5	30.975	9	187	509.889	31.067	-46.222	94.167	20.167	107.222	-210.556	87.236	776.306	32.111	281.361	130.556
3027	-66.5	55.5	60	0.178	28	0.067	2	0	6953.399	1	0	30.387	9	222	495.826	30.56	-53.167	89.389	19.167	100.139	-216.194	88.25	702.694	34	260.306	115.694
3028	-66.5	56.5	60	0.189	27	0.069	2	0	6773.919	1	0	29.892	9	213	363.111	30.253	-55.194	87.472	19	95	-215.5	88.722	609.111	35.361	230.528	96.972
3029	-66.5	57.5	55	0.257	24	0.143	2	0	6592.466	1	0.5	28.65	9	198	203.514	29.093	-57.694	84.278	19	86.722	-212.056	89	540.889	35.583	205.778	84.194
3030	-66.5	58.5	52	0.219	21	0.192	2	0	6409.102	1	0.5	30.41	9	225	58.827	31.043	-55	80.903	19.064	81	-201.194	90.222	464.032	37.161	180.419	69.161
3031	-65.5	-44.5	128	0.3	17	0.32	1	0.667	8778.356	1	0.5	16.75	10	420	124.841	56.025	123.462	108.846	46.192	180.308	64.5	51.225	181.769	41.731	72.231	25.846
3032	-65.5	-43.5	122	0.247	22	0.12	2	0.5	8925.683	2	0	15.897	9.617	418	124.451	58.72	127.636	124.454	47.061	190.546	61.697	48.519	181.788	21.667	57.97	36.182
3033	-65.5	-42.5	132	0.195	23	0.207	3	0.571	9070.304	1	0.5	15.697	10	302	143.844	59.04	132.75	130.194	47.722	197.75	66.361	50.006	179.25	18.833	53.083	36.694
3034	-65.5	-41.5	130	0.34	24	0.294	3	0.625	9212.185	1	0.5	20.082	10	510	191.81	59.608	136.75	129.972	47.194	203.556	69.639	49.814	210.917	16.944	62.806	44.639
3035	-65.5	-40.5	150	0.18	27	0.289	3	0.625	9351.29	1	0.667	23.003	9.768	303	112.806	65.72	149.278	136.583	47.194	218.583	79.833	49.494	247.472	18.417	74.139	51.889
3036	-65.5	-39.5	166	0.144	27	0.357	4	0.429	9487.585	1	0.667	27.617	8.79	120	163.438	68.543	151.778	153.222	48.611	224.222	79	49.045	274.194	22.889	81.722	52.944
3037	-65.5	-38.5	174	0.108	32	0.238	4	0.429	9621.037	2	0	33.875	8.65	274	209.097	67.245	151.083	159.611	49	226.611	75.722	50.331	330.083	36.167	111.25	47.944
3038	-65.5	-37.5	182	0.09	36	0.182	4	0.556	9751.613	2	0.333	42.237	7.5	180	281.694	65.767	151.083	160.944	49.194	226.972	75.75	53.353	429.611	44.667	156.5	45.833
3039	-65.5	-36.5	178	0.123	37	0.229	5	0.444	9879.282	1	0.667	47.295	6.93	166	327.201	66.57	154.611	162.25	48.667	229.139	80.278	57.308	540.389	50.472	212.583	45.556
3040	-65.5	-35.5	178	0.11	36	0.308	6	0.4	10004.011	1	0.667	47.093	6.58	181	374.903	68.085	160.972	166.417	49.667	234.167	86.056	59.519	525.861	52.611	212.556	41
3041	-65.5	-34.5	182	0.18	37	0.339	7	0.5	10125.769	1	0.75	47.48	6.44	324	379.625	67.198	164.139	163.861	50.333	233.889	90.917	60.263	531.722	56.528	223.222	36.306
3042	-65.5	-33.5	194	0.245	45	0.237	8	0.619	10244.527	2	0.5	52.752	6.1	1015	735.896	65.225	157.417	153.611	50.194	223.222	88	58.34	622.917	63.083	279.361	36.833
3043	-65.5	-32.5	225	0.208	48	0.213	9	0.609	10360.253	2	0.5	52.885	6.19	1232	838.139	66.198	163.222	142.306	48.889	227.111	95.639	55.468	594.25	70.028	288.361	29.361
3044	-65.5	-31.5	233	0.223	49	0.21	12	0.478	10472.92	1	0.5	51.705	6.38	926	521.833	76.422	186.306	137.417	48.028	248.694	118.611	56.192	524.417	73.778	267.361	23.167
3045	-65.5	-30.5	228	0.283	51	0.239	9	0.625	10582.497	1	0.75	48.523	7.02	732	247.056	87.918	203.028	135.639	47.361	264.556	134.389	56.468	460.944	77.222	241.5	17.5
3046	-65.5	-29.5	243	0.298	52	0.32	9	0.625	10688.956	2	0.5	41.313	7.56	1136	327.389	91.472	206.278	139	46.194	270.556	133.972	55.513	418.583	79.889	222.861	15.556
3047	-65.5	-28.5	263	0.314	55	0.427	8	0.692	10792.27	2	0.5	44.515	5.4	2610	831.014	83.14	188.833	138.083	46.306	252.194	117.444	56.519	477.528	81.389	256.556	18.639
3048	-65.5	-27.5	300	0.319	69	0.349	11	0.56	10892.41	4	0.2	67.287	4.21	3889	830.229	76.892	188.417	132.5	47.778	245.833	123.889	62.218	745.806	68.361	357.861	50.722
3049	-65.5	-26.5	316	0.324	87	0.223	14	0.391	10989.349	4	0.2	50.602	4.71	3738	1664.979	64.43	156.139	126.028	51.833	203.944	102.472	60.365	497.444	95.083	290.861	14.667
3050	-65.5	-25.5	260	0.455	83	0.302	10	0.6	11083.061	4	0.333	43.415	5.17	3174	1911.458	64.165	151	144.611	55.389	195.278	97.167	60.667	361.139	109.306	241.278	4.417
3051	-65.5	-24.5	212	0.573	87	0.336	7	0.781	11173.519	4	0.333	48.078	5.51	4030	2415.903	54.035	129.361	153.361	57.778	170.861	76.417	50.679	446.278	105.639	288	8.806
3052	-65.5	-23.5	181	0.631	90	0.328	7	0.794	11260.697	4	0.429	35.05	7.52	3666	3435.014	41.297	94.083	177.722	61.167	135.028	38	40.385	253	110.194	171.167	4.194
3053	-65.5	-22.5	159	0.66	75	0.472	6	0.818	11344.569	4	0.333	34.985	8.16	2381	3688.243	42.453	90.861	196.889	61.889	132.667	29.806	37.609	250.917	111.694	175.361	2.167
3054	-65.5	-21.5	152	0.643	66	0.529	4	0.846	11425.11	4	0.2	32.625	8.69	1733	3358.583	58.39	122.389	182.389	62.75	158.333	68.083	46.205	323.667	111.583	221.917	1.806
3055	-65.5	-20.5	156	0.583	65	0.529	6	0.7	11502.296	2	0.6	32.43	8.8	1734	3265.576	59.11	132.694	164.083	64.75	160.028	90.417	49.878	367.028	101.944	234.694	5.111
3056	-65.5	-19.5	155	0.583	70	0.545	6	0.739	11576.102	2	0.6	37.87	8.21	2165	3485.167	54.748	117.417	157.972	66.333	139.278	85.583	48.25	476.75	95.028	287.694	8.194
3057	-65.5	-18.5	169	0.763	90	0.561	10	0.8	11646.503	2	0.75	45.405	6.75	2549	2746.674	64.718	157.972	154.528	66.028	181.056	126.556	51.385	616.111	102.472	397.306	9.806
3058	-65.5	-17.5	384	0.599	146	0.387	26	0.743	11713.477	4	0.556	66.752	5.65	3712	2446.319	79.525	163.278	151.222	67.306	184.833	135	54.201	1274	82.028	633.694	97.222
3059	-65.5	-16.5	610	0.364	178	0.291	52	0.536	11777.001	3	0.625	131.222	1.97	1889	322.007	142.357	248.528	115.083	62.972	265.528	219.806	69.43	3322.333	52.694	1423.861	338.167
3060	-65.5	-15.5	565	0.381	176	0.267	60	0.46	11837.052	3	0.571	122.685	1.72	90	220.076	129.222	252.472	111.25	62.639	268.972	223.222	71.077	2418.972	54	1047.306	225.917
3061	-65.5	-14.5	522	0.223	172	0.189	66	0.333	11893.607	2	0.5	118.145	2.53	0	210	129.762	254.139	115.139	65.861	267.333	230.5	72.756	1800.917	57.528	805.778	143.417
3062	-65.5	-13.5	481	0.229	169	0.176	68	0.236	11946.646	2	0.333	112.573	4.45	15	208.806	134.493	261.611	120.444	70.722	270.5	247.528	73	1528.667	62.389	693.194	84.306
3063	-65.5	-12.5	483	0.247	163	0.216	74	0.302	11996.147	3	0.25	107.275	3.95	30	180.056	130.743	264.806	118.556	70.806	273.75	252.472	74.494	1492.389	65.722	694.222	64.5
3064	-65.5	-11.5	490	0.236	160	0.231	79	0.275	12042.09	4	0.2	106.525	1.61	60	156.313	132.235	264.778	113.833	70.139	273.333	254.972	76.064	1592.806	65.806	735.361	59.806
3065	-65.5	-10.5	534	0.141	164	0.192	85	0.309	12084.455	4	0.429	108.125	1	37	176.674	135.14	264.5	108.583	71.389	272.417	257.083	79.282	1640.944	64.972	731.889	58.333
3066	-65.5	-9.5	527	0.149	163	0.164	96	0.22	12123.224	3	0.571	109.248	1.69	45	129.868	123.778	261.806	106.583	74.917	268.694	254.361	81.506	1726.833	63.472	740.583	70.444
3067	-65.5	-8.5	532	0.126	163	0.119	94	0.23	12158.377	2	0.714	114.87	1.89	90	72.729	127.465	261.667	104.778	76.861	267.306	254.556	83.519	1995.806	59.944	834.111	99.944
3068	-65.5	-7.5	529	0.102	168	0.087	97	0.126	12189.896	3	0.4	116.513	2	30	62.347	126.433	262.111	102.333	77.694	266.583	256.222	85.276	2080.778	50.889	826.389	150.361
3069	-65.5	-6.5	528	0.079	166	0.112	97	0.067	12217.766	2	0.333	118.487	2	45	60.632	125.567	262.556	97.972	79.278	266.333	257.889	86.237	2664.167	45.861	1012.333	242.722
3070	-65.5	-5.5	525	0.087	173	0.104	98	0.076	12241.969	2	0.333	121.81	2	15	30.368	124.865	263.417	93.028	81.139	266.806	259.361	86.256	2745.944	41.944	1002.972	289.278
3071	-65.5	-4.5	520	0.133	178	0.078	94	0.138	12262.491	2	0.5	122.722	2	8	30.056	123.365	264.667	90.167	82.889	267.833	260.611	86.538	2646.222	36.028	928.694	339.556
3072	-65.5	-3.5	518	0.141	178	0.132	95	0.136	12279.317	2	0.5	124.095	2	15	31.25	124.32	264.556	90.389	84.889	268.056	259.833	86.5	2758.056	28.028	920.722	429
3073	-65.5	-2.5	528	0.09	174	0.152	90	0.151	12292.434	3	0.4	123.032	2	15	31.25	123.097	261.806	92.694	86.472	265.861	256.722	86.981	3191.417	21.944	1040.5	579.278
3074	-65.5	-1.5	430	0.297	171	0.162	78	0.228	12301.828	4	0.429	125.165	2	23	31.674	125.415	262.111	92.611	87.611	265.944	256.583	87.006	2787	21.389	911.111	531.056
3075	-65.5	-0.5	460	0.156	176	0.093	73	0.198	12307.489	4	0.5	127.317	1.13	60	46.479	127.532	265.667	92.806	88.528	268.778	259.667	86.686	2635.472	20.75	858.278	512.889
3076	-65.5	0.5	470	0.194	177	0.145	73	0.24	12309.406	4	0.333	113.418	1.33	2425	538.424	113.448	253.972	98.111	90.139	256.972	248.389	88.897	2835.861	23.194	958.667	558.889
3077	-65.5	1.5	502	0.129	188	0.083	70	0.274	12307.569	4	0.333	119.972	1.4	2620	775.646	119.985	248.528	105.25	91.194	251.472	242.75	89.974	2839.333	28.194	1004.389	502.389
3078	-65.5	2.5	512	0.144	186	0.084	60	0.412	12301.971	4	0.333	139.195	1	1265	399.535	139.245	264.833	107.833	88.972	268.528	258.444	83.609	2722.028	35.833	1022.861	411.194
3079	-65.5	3.5	550	0.116	195	0.076	62	0.451	12292.604	4	0.2	113.582	1.29	920	567.861	113.615	246.028	109.611	87.194	249.444	239.778	81.473	2989.056	43.028	1195.222	359.583
3080	-65.5	4.5	562	0.138	192	0.107	37	0.56	12279.464	4	0.2	73.28	1.41	1470	735.479	73.287	243.361	113.556	82.111	247	238	79.205	2953.444	61.389	1345.833	197.083
3081	-65.5	5.5	559	0.18	183	0.145	40	0.375	12262.544	4	0.2	69.968	1	1920	1019.347	70.047	237.694	113.167	78.306	242.472	232.556	76.256	2864.5	68.528	1376.917	130.611
3082	-65.5	6.5	552	0.226	178	0.168	34	0.393	12241.843	4	0.2	80.58	1.06	1450	977.549	89.713	254.306	106.361	77.056	260.917	248.639	74.756	2369.528	74.889	1217.722	88.333
3083	-65.5	7.5	493	0.263	180	0.135	35	0.271	12217.358	4	0.2	104.19	3.19	685	213.333	132.113	274.444	100.278	79.028	282.722	268.556	71.628	1686.639	79.056	899.083	45.222
3084	-65.5	8.5	343	0.46	168	0.188	26	0.509	12189.089	2	0.667	90.603	5.46	160	140.833	139.873	269.806	107.389	80.806	277.667	264.75	72.494	1200.444	80.5	631.556	23.778
3085	-65.5	9.5	357	0.253	167	0.135	26	0.49	12157.038	2	0.5	83.675	3.3	455	139.722	132.59	265.25	112.917	80.333	272.944	259.472	73.808	972	79.056	510.528	27.167
3086	-65.5	45.5	206	0.086	40	0.091	13	0	8626.442	2	0.333	42.995	4	387	86.373	43.855	53.25	103.107	27.536	166.393	-67.536	81.269	1217.786	12.75	368.643	271.571
3087	-65.5	46.5	184	0.175	42	0.067	13	0	8469.989	2	0.333	44.37	4.92	127	67.16	45.078	47.361	112.361	27.25	172.972	-85.167	82.051	1127.056	11.056	329.528	255.861
3088	-65.5	47.5	181	0.17	39	0.152	11	0.154	8310.969	3	0	42.93	5	283	70.154	43.815	42.455	101.182	25	169.485	-90.394	80.404	1063.545	10.606	300.303	235.97
3089	-65.5	48.5	163	0.209	41	0.048	11	0	8149.441	2	0.333	38.225	5	1049	358.701	38.333	22	85.222	22.167	146.194	-106.417	77.68	1128.056	10.639	313.667	240.806
3090	-65.5	50.5	107	0.279	33	0.132	3	0.5	7819.087	1	0.5	33.18	7	883	394.826	33.255	-6.767	96.567	23.133	123.333	-147.233	84.006	1035.567	19.4	316.167	189
3091	-65.5	51.5	93	0.376	31	0.205	3	0.5	7650.379	2	0	32.242	7.32	334	633.993	32.305	-31.778	111.444	23.833	113.389	-189.917	86.494	928.028	30.278	322.194	140.361
3092	-65.5	52.5	84	0.134	31	0.114	3	0	7479.396	1	0.5	32.487	8	252	585.465	32.585	-38.139	114.444	23.667	113.611	-204.25	86.968	841.111	33.806	307.861	124.444
3093	-65.5	53.5	78	0.114	32	0.03	2	0.333	7306.198	1	0.5	32.167	8.59	210	538.694	32.248	-41.833	106.694	22.194	111.056	-207.556	86.962	828.278	31.389	298.167	136.639
3094	-65.5	54.5	68	0.171	29	0.121	2	0	7130.846	1	0.5	31.52	9	314	597.09	31.613	-46.194	98.778	20.833	106.861	-210	87.551	763.694	32.611	279.361	128.833
3095	-65.5	55.5	62	0.151	29	0.094	2	0	6953.399	1	0	30.078	9	244	544.09	30.238	-53.278	92.194	19.833	99.028	-215.028	88.263	681.5	35.611	258.306	111.056
3096	-65.5	56.5	59	0.181	27	0.1	2	0	6773.919	1	0.5	29.13	9	183	419.84	29.39	-57.389	87.472	19	91.222	-214.944	89.449	600.472	37.556	233.5	94.139
3097	-65.5	57.5	54	0.289	22	0.241	2	0	6592.466	1	0.5	27.922	9.02	426	388.229	28.245	-61	82.139	18.972	79.944	-210.917	90.256	553.528	36.389	214	86.444
3098	-65.5	58.5	48	0.314	19	0.269	1	0.5	6409.102	2	0	28.608	9.23	580	296.306	29.058	-61.472	76.528	18.833	70.139	-202.222	90.513	496.056	36.778	193.472	75.583
3099	-64.5	-42.5	150	0.233	17	0.32	3	0.25	9070.304	2	0	17.855	9.922	155	21.059	59.31	133.965	114.138	47.448	192.172	74.241	53.306	197.31	26.897	65.828	35.621
3100	-64.5	-40.5	163	0.147	23	0.343	5	0.286	9351.29	1	0.5	23.883	9.013	140	55.285	65.565	148.806	132.778	46.472	215.778	80.75	53.542	263.111	20.556	78.806	54.139
3101	-64.5	-39.5	166	0.198	26	0.366	5	0.286	9487.585	2	0	29.745	8.76	30	145.431	67.397	149.778	147.722	48.111	220.306	78.694	53.944	297.75	27.25	89.528	48.75
3102	-64.5	-38.5	176	0.15	32	0.304	6	0.25	9621.037	2	0.333	40.597	7.27	275	174.306	67.797	150.944	152	48.139	224.667	78.611	54.603	377.194	36.528	124.944	47.306
3103	-64.5	-37.5	182	0.137	32	0.333	7	0.3	9751.613	1	0.667	46.415	6.34	183	246.972	65.078	149	153.167	48.056	223.639	76.889	57.576	472.778	40.528	162.417	52.833
3104	-64.5	-36.5	184	0.132	34	0.358	9	0.182	9879.282	2	0.333	52.165	5.74	164	227.611	66.567	154.417	150.806	48.25	228.639	82.139	62.028	606.556	47.444	230.861	56.306
3105	-64.5	-35.5	187	0.126	37	0.339	9	0.25	10004.011	2	0	55.715	5.04	150	224.472	68.453	161.889	152.861	47.917	235.889	87.389	63.431	624.167	50.222	239.806	51.944
3106	-64.5	-34.5	187	0.194	40	0.273	8	0.467	10125.769	2	0.333	56.182	4.55	150	227.646	69.257	168.389	150.944	48.25	238.389	95.583	63.347	662.306	54.611	268.139	47.556
3107	-64.5	-33.5	198	0.288	43	0.259	12	0.4	10244.527	3	0	61.215	4.52	890	434.444	67.688	167	140.194	49.028	229.472	101.056	62.313	754.972	61.167	332.389	46.222
3108	-64.5	-32.5	228	0.257	47	0.217	14	0.462	10360.253	2	0.333	58.135	5.09	1738	805.194	65.04	154.528	135.778	49.361	215.278	91.694	61.215	717.306	64.389	320.333	39.417
3109	-64.5	-31.5	268	0.167	48	0.238	13	0.536	10472.92	2	0.333	55.21	5.24	1762	968.771	60.39	150	140.222	51.472	207.722	90.778	60.597	677.944	65.333	300.889	34.111
3110	-64.5	-30.5	272	0.181	46	0.333	15	0.4	10582.497	2	0.333	55.962	5.44	1336	611.306	74.547	171.472	140.917	51.5	228.028	112.167	60.389	607.167	68.917	286.222	26.028
3111	-64.5	-29.5	263	0.21	50	0.324	14	0.462	10688.956	1	0.667	52.212	6.97	738	215.84	87.74	202.639	142.389	48.583	263.528	136.389	58.764	556.083	74.972	279.806	22.028
3112	-64.5	-28.5	266	0.273	53	0.384	14	0.517	10792.27	1	0.75	51.523	6.18	450	252.84	87.705	204.528	143.444	47.889	265.917	136.944	60.306	570.528	78.083	294.889	20.167
3113	-64.5	-27.5	289	0.333	58	0.458	13	0.567	10892.41	1	0.75	59.2	5.78	421	308.91	86.022	204.389	140.444	48.139	263.639	138.194	62.674	656.333	81.833	349.694	20.5
3114	-64.5	-26.5	324	0.297	66	0.411	14	0.533	10989.349	2	0.5	66.33	4.58	1717	488.924	87.733	200.75	132.806	50.167	252.611	138.389	62.882	712.417	90.389	401.833	14.111
3115	-64.5	-25.5	345	0.284	74	0.383	14	0.611	11083.061	2	0.5	56.818	4.23	1241	632.111	85.34	200.861	137.833	51.639	250.5	141	61.368	660.972	91.722	377.639	11.5
3116	-64.5	-24.5	352	0.295	88	0.353	18	0.571	11173.519	2	0.6	53.697	3.11	1801	798.632	74.14	192.5	136.833	52.25	238.694	136.278	62.535	684.333	93.833	402.611	12.111
3117	-64.5	-23.5	355	0.307	101	0.289	24	0.489	11260.697	3	0.5	64.632	3.05	3844	945.611	85.89	200.333	132.972	52.611	243.972	145	64.903	777.417	90	439.722	16.333
3118	-64.5	-22.5	342	0.327	106	0.342	15	0.689	11344.569	2	0.667	72.965	2.54	3149	1310.847	96.078	190.694	144.417	55.278	232.444	136.139	63.333	876.861	88.306	487.944	18.667
3119	-64.5	-21.5	295	0.405	105	0.367	12	0.761	11425.11	4	0.2	61.155	4.02	2940	2042.306	82.87	171.722	159.667	60.361	207.167	123.694	57.944	646.889	92.694	376.194	10.028
3120	-64.5	-20.5	256	0.486	104	0.338	13	0.667	11502.296	4	0.2	52.057	4.11	3355	2210.931	75.573	172.556	145.917	62.111	201.278	132.25	57.542	682.472	86.667	382.75	20.639
3121	-64.5	-19.5	258	0.517	111	0.383	15	0.659	11576.102	3	0.5	47.858	4.66	2509	2388.076	69.745	166	129.417	65.417	187.722	134.833	59.076	715.083	86.444	405.167	22.556
3122	-64.5	-18.5	296	0.629	128	0.431	21	0.753	11646.503	3	0.571	53.47	4.61	1531	1922.271	70.022	179.806	126.139	67.444	199.389	152.444	63.25	614.167	85.528	347.861	24.694
3123	-64.5	-17.5	544	0.399	167	0.307	38	0.638	11713.477	4	0.556	96.912	2.86	3149	1140.444	123.862	210.5	121.972	66.694	229.417	183.111	67.378	1688.556	60.083	767.667	175.917
3124	-64.5	-16.5	573	0.367	171	0.299	57	0.496	11777.001	3	0.625	134.86	1.01	65	190.875	143	251.472	110.333	63	269.556	222.25	71.583	2919.861	50.778	1256	325
3125	-64.5	-15.5	499	0.322	171	0.243	57	0.424	11837.052	3	0.4	123.465	1.62	15	210.785	132.03	255.083	112.944	64.611	270.472	228.333	72.535	2204	54.5	970.056	211.667
3126	-64.5	-14.5	460	0.255	166	0.17	65	0.207	11893.607	3	0.4	116.71	2.42	30	227.972	133.12	257.972	117.083	67.25	269.861	236.861	73	1719.361	60.056	783.667	120.056
3127	-64.5	-13.5	457	0.22	169	0.172	68	0.269	11946.646	3	0	107.168	3.66	15	208.75	137.257	260.806	121.806	70.611	269.528	246.361	73.042	1489.917	65.917	693	66.667
3128	-64.5	-12.5	469	0.229	165	0.167	72	0.308	11996.147	3	0.25	105.505	2.78	75	174.049	136.643	261.306	121.083	71.306	269.528	250.083	74.569	1489.417	68.472	688.139	42
3129	-64.5	-11.5	475	0.26	157	0.199	90	0.189	12042.09	4	0	105.74	1.1	430	289.75	129.822	259.889	116.278	72.278	267.528	251.778	78.09	1619.861	63.694	731.556	55.444
3130	-64.5	-10.5	505	0.198	157	0.187	96	0.158	12084.455	1	0.8	107.155	1	550	294.507	127.64	258.028	110.861	73.583	265.639	251.694	80.799	1806	60.917	790	76.389
3131	-64.5	-9.5	544	0.134	154	0.185	103	0.112	12123.224	3	0.5	110.243	1.25	195	129.771	125.953	260.361	106.25	74.75	267.417	253.111	81.604	1978.972	58.778	833.833	96.389
3132	-64.5	-8.5	541	0.129	160	0.14	96	0.186	12158.377	3	0.5	111.74	1.99	60	84.174	125.028	261.194	103.25	74.889	267.528	254.194	83.917	2066.917	58.306	864.75	108.306
3133	-64.5	-7.5	530	0.125	160	0.13	94	0.175	12189.896	2	0.6	113.578	2	0	60	125.507	262.861	101.528	75.694	267.611	257.333	84.993	2294.944	54.833	941.028	135.306
3134	-64.5	-6.5	529	0.105	168	0.116	94	0.096	12217.766	3	0.25	118.025	2	15	58.75	127.368	263.833	97.611	77.722	267.75	259.583	86	2571.583	48.056	989.583	208.889
3135	-64.5	-5.5	528	0.096	171	0.086	92	0.115	12241.969	3	0.25	123.505	2	0	30	128.447	264.222	92.944	80.806	267.833	260.75	86	2595.889	41.806	936.194	267.611
3136	-64.5	-4.5	519	0.149	175	0.093	91	0.149	12262.491	1	0.8	124.877	2	0	30	126.965	265.444	89.833	83.611	268.833	261.806	86	2447.778	37.222	848.889	294.611
3137	-64.5	-3.5	539	0.105	177	0.119	90	0.143	12279.317	3	0.25	126.897	2	0	30	127.875	267.972	89.306	85.056	271.472	263.778	85.75	2412.75	30.25	801.056	354.111
3138	-64.5	-2.5	458	0.206	168	0.164	88	0.146	12292.434	2	0.667	126.957	2	0	30	127.308	265.861	91.583	86.417	269.167	261.222	86	3058.528	23.167	1015.667	544.611
3139	-64.5	-1.5	416	0.292	166	0.14	79	0.168	12301.828	2	0.714	127.915	2	0	30	128.373	264.944	93.833	88.611	268.111	260.056	86.243	2809.889	23.972	951.861	524.528
